     930    104957    110385
     931    104952    110413
     932    104986    110431
     933    105029    110490
     934    105030    110442
     935    104990    110420
     936    105018    110424
     937    105039    110432
     938    105047    110452
     939    105047    110454
     940    105059    110460
     941    105088    110495
     942    105142    110573
     943    105171    110618
     944    105223    110639
     945    105185    110566
     946    105242    110655
     947    105258    110640
     948    105315    110712
     949    105287    110686
     950    105258    110649
     951    105259    110650
     952    105280    110674
     953    105283    110679
     954    105290    110693
     955    105302    110732
     956    105290    110724
     957    105316    110714
     958    105363    110717
     959    105388    110775
     960    105386    110815
     961    105372    110763
     962    105407    110806
     963    105383    110798
     964    105391    110802
     965    105425    110817
     966    105426    110872
     967    105456    110848
     968    105434    110853
     969    105467    110845
     970    105406    110821
     971    105429    110852
     972    105477    110906
     973    105487    110911
     974    105518    110921
     975    105550    110950
     976    105527    110914
     977    105517    110910
     978    105549    110959
     979    105554    110969
     980    105584    111004
     981    105600    111036
     982    105625    111048
     983    105667    111099
     984    105643    111086
     985    105690    111152
     986    105711    111138
     987    105704    111128
     988    105750    111166
     989    105741    111200
     990    105751    111220
     991    105738    111194
     992    105765    111186
     993    105757    111177
     994    105774    111164
     995    105789    111193
     996    105816    111213
     997    105789    111221
     998    105801    111206
     999    105822    111221
    1000    105854    111223
    1001    105847    111270
    1002    105884    111306
    1003    105892    111323
    1004    105941    111347
    1005    105899    111326
    1006    105938    111374
    1007    105918    111346
    1008    105917    111318
    1009    105881    111296
    1010    105866    111277
    1011    105874    111278
    1012    105844    111270
    1013    105903    111304
    1014    105889    111286
    1015    105894    111274
    1016    105902    111310
    1017    105914    111288
    1018    105901    111287
    1019    105916    111318
    1020    105908    111288
    1021    105922    111319
    1022    105935    111313
    1023    105993    111393
    1024    105989    111406
    1025    106013    111419
    1026    106008    111413
    1027    105996    111400
    1028    105983    111378
    1029    105962    111367
    1030    105964    111417
    1031    105950    111375
    1032    106012    111463
    1033    106036    111451
    1034    106016    111441
    1035    106032    111451
    1036    106088    111474
    1037    106076    111486
    1038    106092    111507
    1039    106114    111498
    1040    106147    111509
    1041    106122    111530
    1042    106122    111549
    1043    106121    111546
    1044    106190    111604
    1045    106192    111614
    1046    106200    111624
    1047    106220    111624
    1048    106191    111589
    1049    106180    111585
    1050    106182    111562
    1051    106200    111597
    1052    106185    111594
    1053    106185    111617
    1054    106219    111639
    1055    106211    111621
    1056    106302    111702
    1057    106289    111683
    1058    106303    111744
    1059    106286    111717
    1060    106238    111639
    1061    106240    111648
    1062    106224    111633
    1063    106262    111660
    1064    106284    111698
    1065    106257    111677
    1066    106247    111643
    1067    106276    111693
    1068    106288    111713
    1069    106288    111699
    1070    106282    111703
    1071    106304    111733
    1072    106303    111732
    1073    106304    111739
    1074    106344    111764
    1075    106335    111734
    1076    106391    111797
    1077    106346    111802
    1078    106333    111788
    1079    106377    111795
    1080    106391    111791
    1081    106428    111826
    1082    106411    111790
    1083    106429    111827
    1084    106475    111879
    1085    106460    111902
    1086    106480    111912
    1087    106497    111922
    1088    106546    111936
    1089    106557    111966
    1090    106555    111995
    1091    106576    112017
    1092    106570    111979
    1093    106586    112038
    1094    106651    112086
    1095    106697    112123
    1096    106700    112124
    1097    106747    112171
    1098    106732    112140
    1099    106707    112123
    1100    106697    112064
    1101    106704    112104
    1102    106709    112116
    1103    106742    112120
    1104    106734    112168
    1105    106731    112124
    1106    106808    112196
    1107    106800    112215
    1108    106803    112216
    1109    106852    112270
    1110    106872    112322
    1111    106882    112319
    1112    106860    112284
    1113    106871    112272
    1114    106902    112314
    1115    106914    112341
    1116    106925    112366
    1117    106888    112290
    1118    106872    112290
    1119    106912    112324
    1120    106927    112350
    1121    106875    112322
    1122    106883    112281
    1123    106915    112310
    1124    106924    112343
    1125    106941    112360
    1126    106969    112367
    1127    107011    112439
    1128    107029    112478
    1129    107026    112441
    1130    107018    112459
    1131    107011    112463
    1132    107106    112494
    1133    107134    112525
    1134    107138    112511
    1135    107133    112537
    1136    107122    112531
    1137    107087    112509
    1138    107107    112535
    1139    107121    112537
    1140    107082    112510
    1141    107067    112462
    1142    107108    112489
    1143    107062    112479
    1144    107054    112457
    1145    107098    112508
    1146    107046    112462
    1147    107073    112477
    1148    107068    112500
    1149    107063    112468
    1150    107075    112483
    1151    107080    112491
    1152    107129    112556
    1153    107102    112544
    1154    107090    112518
    1155    107092    112506
    1156    107146    112542
    1157    107100    112556
    1158    107081    112507
    1159    107050    112488
    1160    107088    112521
    1161    107125    112544
    1162    107123    112536
    1163    107078    112522
    1164    107077    112509
    1165    107096    112514
    1166    107119    112533
    1167    107095    112519
    1168    107107    112506
    1169    107074    112489
    1170    107088    112482
    1171    107052    112484
    1172    107049    112470
    1173    107079    112483
    1174    107107    112543
    1175    107083    112514
    1176    107054    112465
    1177    107072    112502
    1178    107059    112493
    1179    107036    112442
    1180    107057    112479
